ID,Name0,Name1,Name2,Name3,Name4,Artist0,Artist1,Artist2,Artist3,Artist4,BPM0,BPM1,BPM2,BPM3,BPM4,ParentSongIndex,GameVersion,Channel,ActiveMode,SomeBoolean,Length,Padding1,Padding2,
AF115,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
AF116,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
AF117,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
AF118,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
AF119,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
AF11A,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
AF11B,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
AF11C,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
AF11D,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
AF11E,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
AF11F,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CFF00,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CFF01,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CFF02,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CFF03,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CFF04,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CFF05,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CFF06,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CFF07,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CFF08,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CFF09,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CFF0A,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CFF0B,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CFF0C,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CFF0D,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CFF0E,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CFF0F,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CFF10,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CFF11,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CFF12,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CFF13,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CFF14,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CFF15,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CFF16,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CFF17,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CFF18,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CFF19,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CFF1A,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CFF1B,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CFF1C,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CFF1D,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CFF1E,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CFF1F,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CF000,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CF001,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CF002,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CF003,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CF004,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CF005,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CF006,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CF007,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CF008,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CF009,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CF00A,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CF00B,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CF00C,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CF00D,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CF00E,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CF00F,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CF010,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CF011,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CF012,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CF013,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CF014,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CF015,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CF016,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CF017,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CF018,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CF019,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CF01A,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CF01B,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CF01C,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CF01D,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CF01E,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CF01F,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CF100,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CF101,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CF102,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CF103,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CF104,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CF105,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CF106,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CF107,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CF108,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CF109,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CF10A,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CF10B,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CF10C,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CF10D,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CF10E,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CF10F,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CF110,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CF111,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CF112,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CF113,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CF114,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CF115,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CF116,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CF117,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CF118,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CF119,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
CF11A,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,0,0,0,0,0,4294967295,4294967295,
